condition,t,eta_eff,R,c_dilute,D_surf,k_ads,k_off_at_L0,n_mt,n_tip_bound,n_escaped,frac_tip_bound,mean_L,max_L,mean_surf,min_surf,escape_index,aster_S,label,color,seed
η=0.1,1400.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,1,27,0.03571428571428571,14.098087035150408,20.148285779146534,51.49882356548122,51.49882355776883,0.9642857142857143,0.3761589541049225,η=0.1,#1a6faf,44
η=0.1,1433.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.290941566205865,20.148285779146534,51.64173117542032,51.64173117541968,1.0,0.386797554891975,η=0.1,#1a6faf,44
η=0.1,1466.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.451655851919993,20.50828577914616,51.743427224851146,51.74342722485062,1.0,0.3953554100551426,η=0.1,#1a6faf,44
η=0.1,1500.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.612370137634118,20.688285779145975,51.87016042392423,51.87016042392385,1.0,0.4237740349573947,η=0.1,#1a6faf,44
η=0.1,1533.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.70237013763403,20.868285779145776,51.96219259853291,51.96219259853257,1.0,0.43317421054731337,η=0.1,#1a6faf,44
η=0.1,1566.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.83094156620533,20.868285779145776,52.06981680397108,52.06981680397084,1.0,0.4380204641691218,η=0.1,#1a6faf,44
η=0.1,1600.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,14.946655851919505,20.868285779145776,52.14991194117894,52.14991194117874,1.0,0.43378363374059103,η=0.1,#1a6faf,44
η=0.1,1633.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.120227280490758,20.868285779145776,52.24020251134649,52.240202511346354,1.0,0.440748809398539,η=0.1,#1a6faf,44
η=0.1,1666.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.268084423347755,21.048285779145587,52.308522538127484,52.308522538127406,1.0,0.44930823596413694,η=0.1,#1a6faf,44
η=0.1,1700.0000000000002,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.460941566204701,21.22828577914541,52.379930897767316,52.37993089776732,1.0,0.45793568147305386,η=0.1,#1a6faf,44
η=0.1,1733.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.679512994775909,21.22828577914541,52.45078809533548,52.45078809533549,1.0,0.4662849594799394,η=0.1,#1a6faf,44
η=0.1,1766.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.827370137632908,21.408285779145228,52.50954521608992,52.50954521608992,1.0,0.48237918331661234,η=0.1,#1a6faf,44
η=0.1,1800.0000000000002,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,15.98165585191847,21.408285779145228,52.56806300063214,52.56806300063213,1.0,0.5005160709364198,η=0.1,#1a6faf,44
η=0.1,1833.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.232370137632497,21.76828577914488,52.62042126357632,52.620421263576326,1.0,0.5186542818463004,η=0.1,#1a6faf,44
η=0.1,1866.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.425227280489448,22.66828577914399,52.67110197097523,52.671101970975236,1.0,0.5473974292558335,η=0.1,#1a6faf,44
η=0.1,1900.0000000000002,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.598798709060706,23.208285779143445,52.71671835826977,52.716718358269766,1.0,0.5669793186062674,η=0.1,#1a6faf,44
η=0.1,1933.3333333333335,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.82379870906048,23.568285779143096,52.76108812904723,52.76108812904723,1.0,0.5899366404497448,η=0.1,#1a6faf,44
η=0.1,1966.6666666666667,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,16.99737013763174,23.568285779143096,52.80107313143402,52.80107313143404,1.0,0.6121076228232488,η=0.1,#1a6faf,44
η=0.1,2000.0,0.1,8.0,10.0,10.0,0.0021875,0.00015583650955178967,28,0,28,0.0,17.164512994774423,23.928285779142737,52.83782926666796,52.83782926666795,1.0,0.6213216062983583,η=0.1,#1a6faf,44
η=0.5,0.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,1,1,0,1.0,0.17995700505875437,0.17995700505875437,24.56084178624944,16.565841786249436,0.0,0.011247312810553653,η=0.5,#5fa0d0,42
η=0.5,33.333333333333336,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,13,13,0,1.0,0.3598437325502354,0.8994030149804944,26.030259594461302,23.020124503056746,0.0,0.011247683484602268,η=0.5,#5fa0d0,42
η=0.5,66.66666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,25,25,0,1.0,0.42461396748884683,1.2592380300615256,27.814736801653435,19.81825395794087,0.0,0.011244812951555534,η=0.5,#5fa0d0,42
η=0.5,100.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,0.6168152675918865,1.4394102728904161,29.525365472160832,26.523323166551542,0.0,0.011242761925083384,η=0.5,#5fa0d0,42
η=0.5,133.33333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,0.8673725867436011,1.7992077662528188,31.14082469296973,28.12813967245258,0.0,0.011243707008207994,η=0.5,#5fa0d0,42
η=0.5,166.66666666666669,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,1.0537064822050588,1.97915266952137,32.66434116306389,29.65592050924561,0.0,0.011244488140589448,η=0.5,#5fa0d0,42
η=0.5,200.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,1.3492781891792496,2.6989143798481097,34.03756879431016,31.044144568155495,0.0,0.011244866894107596,η=0.5,#5fa0d0,42
η=0.5,233.33333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,1.4841922623238424,2.878840646977196,35.33391219328187,32.33144855246196,0.0,0.011243547887448828,η=0.5,#5fa0d0,42
η=0.5,266.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,1.7219274369066486,3.0588270207275188,36.532231855262545,33.52987823061116,0.0,0.011243589497252146,η=0.5,#5fa0d0,42
η=0.5,300.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,1.869666700988238,3.598488656826806,37.67340756118057,34.67183406161059,0.0,0.011241429662329805,η=0.5,#5fa0d0,42
η=0.5,333.33333333333337,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,2.139519062384312,3.778318389831912,38.717832194975934,35.717801758139025,0.0,0.011243261360826548,η=0.5,#5fa0d0,42
η=0.5,366.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,27,1,0.9642857142857143,2.377196028212736,4.138244807214574,39.671936260505674,36.67827583040511,0.0357142857142857,0.011242395909718192,η=0.5,#5fa0d0,42
η=0.5,400.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,27,1,0.9642857142857143,2.602072460825535,4.317939115136646,40.55743571421922,37.55669121286194,0.0357142857142857,0.012683554883959414,η=0.5,#5fa0d0,42
η=0.5,433.33333333333337,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,26,2,0.9285714285714286,2.7948499918201426,4.497934223591107,41.410410159140554,38.42164898237127,0.0714285714285714,0.015519084944586174,η=0.5,#5fa0d0,42
η=0.5,466.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,26,2,0.9285714285714286,2.987574129041061,4.677795593449109,42.197671746863435,39.20856214362381,0.0714285714285714,0.01369154023732817,η=0.5,#5fa0d0,42
η=0.5,500.00000000000006,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,26,2,0.9285714285714286,3.206032710422574,4.857684278808114,42.91383951973856,39.91755043742546,0.0714285714285714,0.014563454238273696,η=0.5,#5fa0d0,42
η=0.5,533.3333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,26,2,0.9285714285714286,3.4566390156257323,5.217507826173222,43.59460677719675,40.59682769082778,0.0714285714285714,0.02033542936413905,η=0.5,#5fa0d0,42
η=0.5,566.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,24,4,0.8571428571428571,3.7007872231850243,5.397403668850914,44.2208653643102,41.22771768001292,0.1428571428571429,0.025657574632955593,η=0.5,#5fa0d0,42
η=0.5,600.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,24,4,0.8571428571428571,3.8871370796203157,5.577259443587445,44.85004412202137,41.854624919140086,0.1428571428571429,0.02843031430956449,η=0.5,#5fa0d0,42
η=0.5,633.3333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,23,5,0.8214285714285714,4.201953508442151,6.296993214528373,45.33712499115699,42.33469120167574,0.1785714285714286,0.028192238203560257,η=0.5,#5fa0d0,42
η=0.5,666.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,23,5,0.8214285714285714,4.369001176151,6.296993214528373,45.86340275623641,42.86925016520958,0.1785714285714286,0.032110592651772754,η=0.5,#5fa0d0,42
η=0.5,700.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,21,7,0.75,4.60674491494207,6.476796631616426,46.322630684970115,43.33108014661373,0.25,0.032625806388213746,η=0.5,#5fa0d0,42
η=0.5,733.3333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,19,9,0.6785714285714286,4.831659438934893,6.656757123275364,46.770270324542274,43.777999579130864,0.3214285714285714,0.03982663469106059,η=0.5,#5fa0d0,42
η=0.5,766.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,18,10,0.6428571428571429,5.05653708572181,6.656757123275364,47.170545150591266,44.11460896192976,0.3571428571428571,0.04445087671527597,η=0.5,#5fa0d0,42
η=0.5,800.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,18,10,0.6428571428571429,5.249306821637599,7.01656663792621,47.58748949454786,44.59482865436752,0.3571428571428571,0.05002191451854043,η=0.5,#5fa0d0,42
η=0.5,833.3333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,18,10,0.6428571428571429,5.474223448982366,7.196217748333402,47.94041546975832,47.93601437553043,0.3571428571428571,0.053318698183727684,η=0.5,#5fa0d0,42
η=0.5,866.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,17,11,0.6071428571428571,5.66057568697667,7.196217748333402,48.287501290387134,45.29204854278972,0.3928571428571429,0.07117458074232723,η=0.5,#5fa0d0,42
η=0.5,900.0000000000001,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,17,11,0.6071428571428571,5.891888718554363,7.555913489566816,48.634650403368084,45.63339827053893,0.3928571428571429,0.08278375941261536,η=0.5,#5fa0d0,42
η=0.5,933.3333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,17,11,0.6071428571428571,6.1103836210751625,7.555913489566816,48.889267659708736,48.87364371089705,0.3928571428571429,0.08792232167657947,η=0.5,#5fa0d0,42
η=0.5,966.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,17,11,0.6071428571428571,6.360989870787437,8.093931857250146,49.15586679726408,46.15803858357393,0.3928571428571429,0.1150452331878535,η=0.5,#5fa0d0,42
η=0.5,1000.0000000000001,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,17,11,0.6071428571428571,6.489474239821647,8.096593223187075,49.43998734720195,46.43601236891249,0.3928571428571429,0.12124291544871116,η=0.5,#5fa0d0,42
η=0.5,1033.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,17,11,0.6071428571428571,6.63729354578844,8.096593223187075,49.6766965556576,46.675281202998704,0.3928571428571429,0.12120809128944418,η=0.5,#5fa0d0,42
η=0.5,1066.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,16,12,0.5714285714285714,6.868656072553435,8.456593223186713,49.895177777887945,49.88004971963601,0.4285714285714286,0.13435154429391818,η=0.5,#5fa0d0,42
η=0.5,1100.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,15,13,0.5357142857142857,7.1257042326144076,8.636593223186532,50.08449289732911,47.08032382828221,0.4642857142857143,0.14646795075781952,η=0.5,#5fa0d0,42
η=0.5,1133.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,15,13,0.5357142857142857,7.376357101856292,9.355259864170883,50.277636626601186,47.28352473605275,0.4642857142857143,0.14674450628109792,η=0.5,#5fa0d0,42
η=0.5,1166.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,15,13,0.5357142857142857,7.588413480683739,9.715138761869897,50.47229741621411,50.46913708474779,0.4642857142857143,0.15392354402467576,η=0.5,#5fa0d0,42
η=0.5,1200.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,13,15,0.4642857142857143,7.749086209839712,10.074800835125195,50.647452399103514,50.64504756419518,0.5357142857142857,0.15536619809150423,η=0.5,#5fa0d0,42
η=0.5,1233.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,13,15,0.4642857142857143,7.896882071903112,10.254689169460217,50.801623964801294,50.78308806203974,0.5357142857142857,0.16526538558123802,η=0.5,#5fa0d0,42
η=0.5,1266.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,13,15,0.4642857142857143,8.063978736668375,10.254689169460217,50.956926041110876,47.96293631001603,0.5357142857142857,0.16895127332546922,η=0.5,#5fa0d0,42
η=0.5,1300.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,13,15,0.4642857142857143,8.295328608543407,10.434672769788222,51.094686036813194,48.1001428883718,0.5357142857142857,0.1907260148546219,η=0.5,#5fa0d0,42
η=0.5,1333.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,12,16,0.42857142857142855,8.468859244394979,10.794558161179369,51.22727024671823,51.2135856013992,0.5714285714285714,0.1994227133896711,η=0.5,#5fa0d0,42
η=0.5,1366.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,11,17,0.39285714285714285,8.668103155475377,10.973646085706722,51.3513478999074,51.29017914971729,0.6071428571428572,0.2192454786401876,η=0.5,#5fa0d0,42
η=0.5,1400.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,10,18,0.35714285714285715,8.893071948490029,11.153495377091126,51.48085164946117,51.47871769484505,0.6428571428571428,0.2349611666508531,η=0.5,#5fa0d0,42
η=0.5,1433.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,8,20,0.2857142857142857,9.098734789717783,11.153495377091126,51.58574423036556,51.576569715847924,0.7142857142857143,0.2375066407970016,η=0.5,#5fa0d0,42
η=0.5,1466.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,8,20,0.2857142857142857,9.297974780609234,11.514031900422765,51.69281706094083,51.689738561977904,0.7142857142857143,0.24307056382456285,η=0.5,#5fa0d0,42
η=0.5,1500.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,8,20,0.2857142857142857,9.458652349897909,12.413555291112674,51.780874505299415,51.72926322944027,0.7142857142857143,0.2495856916829626,η=0.5,#5fa0d0,42
η=0.5,1533.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,8,20,0.2857142857142857,9.612918959012026,12.413555291112674,51.88040764161551,51.87903119305912,0.7142857142857143,0.26810154718115237,η=0.5,#5fa0d0,42
η=0.5,1566.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,8,20,0.2857142857142857,9.837865985503976,12.773480831450012,51.955377143060794,51.94029133037723,0.7142857142857143,0.2831687608738438,η=0.5,#5fa0d0,42
η=0.5,1600.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,7,21,0.25,10.049980941069332,12.953486999761825,52.038936150151855,52.03700458995592,0.75,0.3002726503814412,η=0.5,#5fa0d0,42
η=0.5,1633.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,6,22,0.21428571428571427,10.268508346166085,12.953486999761825,52.10737744779654,52.03345037574954,0.7857142857142857,0.32086942802491747,η=0.5,#5fa0d0,42
η=0.5,1666.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,6,22,0.21428571428571427,10.480621298574556,13.133486999761647,52.18434066872844,52.18341033533932,0.7857142857142857,0.33584534168122243,η=0.5,#5fa0d0,42
η=0.5,1700.0000000000002,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,4,24,0.14285714285714285,10.660617151262185,13.493486999761306,52.25869461061828,52.257911901066,0.8571428571428572,0.34977967137396837,η=0.5,#5fa0d0,42
η=0.5,1733.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,4,24,0.14285714285714285,10.859899949590158,13.673486999761131,52.33154296793671,52.3312665343883,0.8571428571428572,0.36322616791253626,η=0.5,#5fa0d0,42
η=0.5,1766.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,4,24,0.14285714285714285,11.04632115968292,13.673486999761131,52.39869039676354,52.398658193402525,0.8571428571428572,0.3842867295677593,η=0.5,#5fa0d0,42
η=0.5,1800.0000000000002,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,4,24,0.14285714285714285,11.284155410698643,14.033486999760777,52.45302391768653,52.448056891902894,0.8571428571428572,0.39020938096470664,η=0.5,#5fa0d0,42
η=0.5,1833.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,4,24,0.14285714285714285,11.419138497045811,14.033486999760777,52.504623667778944,52.50265132170113,0.8571428571428572,0.39545200128595326,η=0.5,#5fa0d0,42
η=0.5,1866.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,4,24,0.14285714285714285,11.624834245317045,14.393486999760446,52.55096215597378,49.55131400957338,0.8571428571428572,0.40824519346793614,η=0.5,#5fa0d0,42
η=0.5,1900.0000000000002,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,4,24,0.14285714285714285,11.804820273217063,14.753486999760058,52.601136509933156,52.59621896853168,0.8571428571428572,0.4194854195239839,η=0.5,#5fa0d0,42
η=0.5,1933.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,2,26,0.07142857142857142,12.016948618760631,14.933486999759875,52.641542784148804,49.64526556343702,0.9285714285714286,0.4378986752929392,η=0.5,#5fa0d0,42
η=0.5,1966.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,2,26,0.07142857142857142,12.209775190752069,15.113486999759699,52.68193103887952,52.669730229009744,0.9285714285714286,0.44124134081677713,η=0.5,#5fa0d0,42
η=0.5,2000.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,2,26,0.07142857142857142,12.421914275579454,15.293486999759532,52.7214878981799,52.61300358514106,0.9285714285714286,0.4523924317545678,η=0.5,#5fa0d0,42
η=0.5,0.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,1,1,0,1.0,0.17999829607328757,0.17999829607328757,24.034296215445984,16.039296215445987,0.0,0.011249893498965303,η=0.5,#5fa0d0,43
η=0.5,33.333333333333336,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,11,11,0,1.0,0.26168662163789275,0.5394174880874643,26.0376205248684,18.043296037700408,0.0,0.011243089021076945,η=0.5,#5fa0d0,43
η=0.5,66.66666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,19,19,0,1.0,0.43559808063178945,0.8998358583301974,27.942802652026277,24.938298813700204,0.0,0.011245572975587611,η=0.5,#5fa0d0,43
η=0.5,100.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,0.5654004618692753,1.0796554871120323,29.589056991238976,26.58693000966807,0.0,0.011242847050396578,η=0.5,#5fa0d0,43
η=0.5,133.33333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,0.7966743031454758,1.259350380647993,31.167487175162734,28.157508859043432,0.0,0.011242417113630483,η=0.5,#5fa0d0,43
η=0.5,166.66666666666669,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,28,0,1.0,0.9894150193849585,1.6188597148825616,32.67028640475873,29.66235283567763,0.0,0.011244078673151092,η=0.5,#5fa0d0,43
η=0.5,200.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,27,1,0.9642857142857143,1.2528341031414922,2.338689037033539,34.06800032106443,31.070306578829403,0.0357142857142857,0.011244081118794907,η=0.5,#5fa0d0,43
η=0.5,233.33333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,27,1,0.9642857142857143,1.4970083803225904,2.518621380952092,35.34710500298434,32.343854072435,0.0357142857142857,0.011365729226057067,η=0.5,#5fa0d0,43
η=0.5,266.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,27,1,0.9642857142857143,1.7282755102866036,2.698243076675737,36.540134855696735,33.529324804540266,0.0357142857142857,0.012763240539786017,η=0.5,#5fa0d0,43
η=0.5,300.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,27,1,0.9642857142857143,1.9146027583312424,2.878088627897332,37.65547689937662,34.65769002813571,0.0357142857142857,0.012990529262664962,η=0.5,#5fa0d0,43
η=0.5,333.33333333333337,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,27,1,0.9642857142857143,2.203705940255738,3.058002913721369,38.692776905570874,35.68271728626532,0.0357142857142857,0.012989219162794116,η=0.5,#5fa0d0,43
η=0.5,366.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,27,1,0.9642857142857143,2.3964765116104565,3.23803972853865,39.691586343684136,36.68863016076219,0.0357142857142857,0.011921490113449682,η=0.5,#5fa0d0,43
η=0.5,400.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,27,1,0.9642857142857143,2.666329954860274,3.777423136021405,40.55136498832356,37.55372370869923,0.0357142857142857,0.015544278007843118,η=0.5,#5fa0d0,43
η=0.5,433.33333333333337,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,26,2,0.9285714285714286,2.884781703907777,4.137182131764321,41.38759481076766,38.393592667086544,0.0714285714285714,0.017659260762337963,η=0.5,#5fa0d0,43
η=0.5,466.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,26,2,0.9285714285714286,3.1867797092150516,4.317007738680651,42.18371734035369,42.1674883088042,0.0714285714285714,0.020079577023787532,η=0.5,#5fa0d0,43
η=0.5,500.00000000000006,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,26,2,0.9285714285714286,3.398766774089851,4.496977543390884,42.904823780457356,39.90415545655942,0.0714285714285714,0.02007737653718398,η=0.5,#5fa0d0,43
η=0.5,533.3333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,26,2,0.9285714285714286,3.591524334121254,4.856722600985665,43.58241735271658,40.58789404896729,0.0714285714285714,0.02081277714157581,η=0.5,#5fa0d0,43
η=0.5,566.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,25,3,0.8928571428571429,3.8228345385225313,5.037419205010752,44.21148032338357,41.20887084121477,0.1071428571428571,0.026669564755942142,η=0.5,#5fa0d0,43
η=0.5,600.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,23,5,0.8214285714285714,4.066993822621683,5.217868567645424,44.81210495863428,41.81391819092854,0.1785714285714286,0.042471075132257785,η=0.5,#5fa0d0,43
η=0.5,633.3333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,23,5,0.8214285714285714,4.2211778831725715,5.3966630391444435,45.3520142853356,45.299322543419976,0.1785714285714286,0.044728225968202195,η=0.5,#5fa0d0,43
η=0.5,666.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,23,5,0.8214285714285714,4.42034292660222,5.397134963056306,45.86802269181873,42.86539178330159,0.1785714285714286,0.043328022031375237,η=0.5,#5fa0d0,43
η=0.5,700.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,23,5,0.8214285714285714,4.651628895747359,5.936947539226097,46.32116240484265,43.32454670595927,0.1785714285714286,0.0425511240641648,η=0.5,#5fa0d0,43
η=0.5,733.3333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,23,5,0.8214285714285714,4.825122900385433,5.936947539226097,46.78436970415931,43.77927573638508,0.1785714285714286,0.050802237995459354,η=0.5,#5fa0d0,43
η=0.5,766.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,21,7,0.75,5.037145605288571,6.1168847556964,47.196175506796045,47.18410157505326,0.25,0.05796282433008227,η=0.5,#5fa0d0,43
η=0.5,800.0,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,20,8,0.7142857142857143,5.262046141205263,6.476669259886119,47.569733726208845,44.578098272117614,0.2857142857142857,0.07306404194287483,η=0.5,#5fa0d0,43
η=0.5,833.3333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,20,8,0.7142857142857143,5.4547838767083885,6.835578113792345,47.925518474527635,44.927437009882574,0.2857142857142857,0.07630342462130635,η=0.5,#5fa0d0,43
η=0.5,866.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,20,8,0.7142857142857143,5.673256026125797,7.015939750586705,48.267331312941366,45.26710079915667,0.2857142857142857,0.09310415459481003,η=0.5,#5fa0d0,43
η=0.5,900.0000000000001,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,18,10,0.6428571428571429,5.853144244661306,7.195197400019915,48.57748045074528,45.57981063167079,0.3571428571428571,0.09605186092700183,η=0.5,#5fa0d0,43
η=0.5,933.3333333333334,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,18,10,0.6428571428571429,6.045932136692803,7.555894460945586,48.8941071628084,45.8992511134169,0.3571428571428571,0.09588778933302919,η=0.5,#5fa0d0,43
η=0.5,966.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,17,11,0.6071428571428571,6.245158214275696,7.91574319098354,49.16294590465836,46.164420143430036,0.3928571428571429,0.10299884248089272,η=0.5,#5fa0d0,43
η=0.5,1000.0000000000001,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,17,11,0.6071428571428571,6.412260883003896,8.095698916941402,49.43486083308315,49.41927782237417,0.3928571428571429,0.1174482021661165,η=0.5,#5fa0d0,43
η=0.5,1033.3333333333335,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,17,11,0.6071428571428571,6.611506224776908,8.275692474448752,49.679651764831576,46.66012804075,0.3928571428571429,0.12290933749488937,η=0.5,#5fa0d0,43
η=0.5,1066.6666666666667,0.5,8.0,10.0,2.0,0.0021875,0.000104460336256789,28,16,12,0.5714285714285714,6.84284827097694,8.995328923650113,49.89610458472189,46.89628737565245,0.4285714285714286,0.12917808535151099,η=0.5,#5fa0d0,43
